"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2025052000000031","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-05-20,2026-05-14,6,220044.72,220044.72,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-05-14,"供应链金融部",,0E-20,"200001072704"
"2025071400000029","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-07-14,2026-07-05,6,106545.56,106545.56,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-07-05,"供应链金融部",,0E-20,"200001072704"
"2025121700000051","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-17,2026-12-11,6,110459.33,110459.33,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-11,"供应链金融部",,0E-20,"200001521312"
"2025041700000014","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-04-17,2026-04-12,6,196960.42,196960.42,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-12,"供应链金融部",,0E-20,"200001521312"
"2026013000000038","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2026-01-30,2027-01-25,6,155178.41,155178.41,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2027-01-25,"供应链金融部",,0E-20,"200001521312"
"2025042800000022","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-04-28,2026-04-23,6,121472.21,121472.21,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-23,"供应链金融部",,0E-20,"200001521312"
"PJ20251126000017","2016041400000004","上海惠复贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"200000034689"
"PJ20251126000016","2016041400000004","上海惠复贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"200000034689"
"2026011600000039","2021032500000665","江苏金信线缆有限公司","反向保理","表内",2026-01-16,2027-01-16,5,2876274.36,2876274.36,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2027-01-16,"公司业务三部",,0E-20,"320007969112"
"2025032700000013","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-03-27,2026-03-21,6,119616.76,119616.76,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-03-21,"供应链金融部",,0E-20,"200001521312"
"2025042100000021","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-04-21,2026-04-16,6,120077.98,120077.98,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-04-16,"供应链金融部",,0E-20,"200001805176"
"2025050900000027","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-09,2026-05-04,6,142377.14,142377.14,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-04,"供应链金融部",,0E-20,"200001805176"
"2025071000000026","2021032500000665","江苏金信线缆有限公司","反向保理","表内",2025-07-10,2026-07-10,5,2445324.06,2445324.06,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-07-10,"公司业务三部",,0E-20,"320007969112"
"2025042800000021","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-04-28,2026-04-23,6,240030.08,240030.08,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-23,"供应链金融部",,0E-20,"200001521312"
"2025111100000042","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-11-11,2026-11-06,6,102489.56,102489.56,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-11-06,"供应链金融部",,0E-20,"200001521312"
"2026013000000039","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2026-01-30,2027-01-25,6,155178.41,155178.41,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2027-01-25,"供应链金融部",,0E-20,"200001521312"
"2025061700000022","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-06-17,2026-06-11,6,249550.05,249550.05,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-06-11,"供应链金融部",,0E-20,"200001521312"
"2025040800000015","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-04-08,2026-04-03,6,120579.96,120579.96,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-03,"供应链金融部",,0E-20,"200001521312"
"2025061200000022","2021032600000645","马弗橡塑（镇江）有限公司","反向保理","表内",2025-06-12,2026-06-12,5,129618.97,129618.97,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","",2026-06-12,"公司业务三部",,0E-20,"320007968910"
"2025051900000018","2021032600000645","马弗橡塑（镇江）有限公司","反向保理","表内",2025-05-19,2026-05-19,5,533233.8,533233.8,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","",2026-05-19,"公司业务三部",,0E-20,"320007968910"
"2025061300000022","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2025-06-13,2026-06-13,5,285309.32,285309.32,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2026-06-13,"公司业务三部",,0E-20,"320015321044"
"2025121700000050","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-17,2026-12-11,6,33349.06,33349.06,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-11,"供应链金融部",,0E-20,"200001521312"
"2025091200000028","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-09-12,2026-09-06,6,127131.09,127131.09,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-09-06,"供应链金融部",,0E-20,"200001521312"
"2025050900000026","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-09,2026-05-04,6,126950.69,126950.69,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-04,"供应链金融部",,0E-20,"200001805176"
"2025052200000020","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-22,2026-05-17,6,139314.09,139314.09,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-17,"供应链金融部",,0E-20,"200001805176"
"2025052200000021","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-22,2026-05-17,6,151384.81,151384.81,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-17,"供应链金融部",,0E-20,"200001805176"
"2025042100000022","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-04-21,2026-04-16,6,120288.52,120288.52,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-04-16,"供应链金融部",,0E-20,"200001805176"
"2023122700000018","2016092300000019","上海水气石商业管理有限公司","固定资产贷款","表内",2023-12-28,2038-12-21,3.8,239480000,238091500,"保证","一般贷款",0,"1-正常","魏可","","","上海市徐汇区","上海市徐汇区","上海市徐汇区","上海市徐汇区","",2025-06-20,"风险管理部",,1388500.000000000000,"200000177324"
"2025061200000021","2021021000000444","安徽维尔特仪表线缆有限公司","反向保理","表内",2025-06-12,2026-06-12,5,1226497.51,1226497.51,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2026-06-12,"公司业务三部",,0E-20,"320007801357"
"2025052600000034","2021032600000645","马弗橡塑（镇江）有限公司","反向保理","表内",2025-05-26,2026-05-26,5,388835.5,388835.5,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","",2026-05-26,"公司业务三部",,0E-20,"320007968910"
"2025070200000032","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-07-02,2026-06-27,6,61763.05,61763.05,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-06-27,"供应链金融部",,0E-20,"200001805176"
"2025050600000016","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-06,2026-05-01,6,132147.65,132147.65,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-01,"供应链金融部",,0E-20,"200001805176"
"2025070200000031","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-07-02,2026-06-27,6,125392.36,125392.36,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-06-27,"供应链金融部",,0E-20,"200001805176"
"2025072400000035","2019061800000060","中海腾达（北京）物资有限公司","反向保理","表内",2025-07-24,2026-07-18,6,118342.22,118342.22,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-07-18,"供应链金融部",,0E-20,"200002480813"
"2025070400000025","2019061800000060","中海腾达（北京）物资有限公司","反向保理","表内",2025-07-04,2026-06-29,6,115819.7,115819.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-06-29,"供应链金融部",,0E-20,"200002480813"
"2025060300000026","2019061800000060","中海腾达（北京）物资有限公司","反向保理","表内",2025-06-03,2026-05-29,6,273186.72,273186.72,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-05-29,"供应链金融部",,0E-20,"200002480813"
"PJ20231222000372","2020111700000432","上海研祺科技贸易有限公司","银行承兑汇票","表外",2023-12-22,2024-06-22,100,100000,100000,"","票据",0,"1-正常","张子龙","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",2024-06-24,0E-20,"310006892133"
"2026012700000043","2021021000000444","安徽维尔特仪表线缆有限公司","反向保理","表内",2026-01-27,2027-01-27,5,3373468.31,3373468.31,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-27,"公司业务三部",,0E-20,"320007801357"
"2025052600000024","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2025-05-26,2026-05-26,5,263348.47,263348.47,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2026-05-26,"公司业务三部",,0E-20,"320015321044"
"2025053000000022","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-30,2026-05-25,6,128244.9,128244.9,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-25,"供应链金融部",,0E-20,"200001805176"
"2025050900000025","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-09,2026-05-04,6,96916.67,96916.67,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-04,"供应链金融部",,0E-20,"200001805176"
"2025050700000017","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-07,2026-05-02,6,14455.7,14455.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-02,"供应链金融部",,0E-20,"200001805176"
"2025052600000038","2021032500000665","江苏金信线缆有限公司","反向保理","表内",2025-05-26,2026-05-26,5,861830.09,861830.09,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-05-26,"公司业务三部",,0E-20,"320007969112"
"2025071500000023","2023022200000008","无锡市岁丰新材料有限公司","反向保理","表内",2025-07-15,2026-07-15,5,296340,296340,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-15,"公司业务三部",,0E-20,"320015338194"
"2025071500000024","2023041100000010","浙江联飞光纤光缆有限公司","反向保理","表内",2025-07-15,2026-07-15,5,480128,480128,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","",2026-07-15,"公司业务三部",,0E-20,"320015607786"
"2025071100000029","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2025-07-11,2026-07-11,5,360585.36,360585.36,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2026-07-11,"公司业务三部",,0E-20,"320015321044"
"PJ20251211000003","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"2025112100000043","2023051900000019","上海复星高科技（集团）有限公司","普通流动资金贷款","表内",2025-11-21,2028-11-21,4.8,200000000,200000000,"","一般贷款",0,"1-正常","朱强","一般贷款","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",2025-12-21,"公司业务三部",,0E-20,"310016082198"
"PJ20250925000003","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"PJ20250925000004","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"2025100900000046","2023092000000006","邯郸市泷柯贸易有限公司","反向保理","表内",2025-10-09,2026-10-04,6,161953.21,161953.21,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","",2026-10-04,"供应链金融部",,0E-20,"320016890309"
"2025052900000031","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-05-29,2026-05-21,6,103508.79,103508.79,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-05-21,"供应链金融部",,0E-20,"200001072704"
"2025071400000028","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-07-14,2026-07-05,6,238896.46,238896.46,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-07-05,"供应链金融部",,0E-20,"200001072704"
